Month,Hour,Minutes,light_level,RS_outdoor,TM_outdoor,temperature
10,16,50,0.0,0,16.3,23.5
10,17,0,0.0,0,16.3,23.5
10,17,10,0.0,0,16.3,23.5
10,17,20,0.0,0,15.9,23.5
10,17,30,0.0,0,15.9,23.4
10,17,40,0.0,0,15.9,23.4
10,17,50,0.0,0,15.7,23.4
10,18,0,0.0,0,15.7,23.4
10,18,10,0.0,0,15.7,23.4
10,18,20,0.0,0,15.3,23.4
10,18,30,0.0,0,15.3,23.4
10,18,40,0.0,0,15.3,23.4
10,18,50,0.0,0,14.7,23.3
10,19,0,0.0,0,14.7,23.3
10,19,10,0.0,0,14.7,23.3
10,19,20,0.0,0,14.5,23.3
10,19,30,0.0,0,14.5,23.2
10,19,40,0.0,0,14.5,23.2
10,19,50,0.0,0,13.7,23.2
10,20,0,0.0,0,13.7,23.2
10,20,10,0.0,0,13.7,23.1
10,20,20,0.0,0,13.1,23.1
10,20,30,0.0,0,13.1,23.1
10,20,40,0.0,0,13.1,23.1
10,20,50,0.0,0,12.9,23.0
10,21,0,0.0,0,12.9,23.0
10,21,10,0.0,0,12.9,23.0
10,21,20,0.0,0,12.3,23.0
10,21,30,0.0,0,12.3,23.0
10,21,40,0.0,0,12.3,22.9
10,21,50,0.0,0,11.7,22.9
10,22,0,0.0,0,11.7,22.9
10,22,10,0.0,0,11.7,22.9
10,22,20,0.0,0,11.4,22.9
10,22,30,0.0,0,11.4,22.8
10,22,40,0.0,0,11.4,22.8
10,22,50,0.0,0,11.2,22.8
10,23,0,0.0,0,11.2,22.8
10,23,10,0.0,0,11.2,22.8
10,23,20,0.0,0,11.3,22.8
10,23,30,0.0,0,11.3,22.7
10,23,40,0.0,0,11.3,22.7
11,0,20,0.0,0,10.5,22.6
11,0,30,0.0,0,10.5,22.6
11,0,40,0.0,0,10.5,22.6
11,0,50,0.0,0,10.3,22.6
11,1,0,0.0,0,10.3,22.5
11,1,10,0.0,0,10.3,22.5
11,1,20,0.0,0,10.5,22.5
11,1,30,0.0,0,10.5,22.5
11,1,40,0.0,0,10.5,22.5
11,1,50,0.0,0,10.6,22.5
11,2,0,0.0,0,10.6,22.5
11,2,10,0.0,0,10.6,22.4
11,2,20,0.0,0,10.7,22.4
11,2,30,0.0,0,10.7,22.4
11,2,40,0.0,0,10.7,22.4
11,2,50,0.0,0,10.0,22.3
11,3,0,0.0,0,10.0,22.3
11,3,10,0.0,0,10.0,22.3
11,3,20,0.0,0,9.2,22.3
11,3,30,0.0,0,9.2,22.2
11,3,40,0.0,0,9.2,22.2
11,3,50,0.0,0,8.6,22.2
11,4,10,0.0,0,8.6,22.2
11,4,20,0.0,0,8.8,22.1
11,4,30,0.0,0,8.8,22.1
11,4,40,0.0,0,8.8,22.1
11,4,50,0.0,0,8.8,22.1
11,5,0,0.0,0,8.8,22.1
11,5,10,0.0,0,8.8,22.0
11,5,20,0.0,0,8.7,22.0
11,5,30,0.0,0,8.7,22.0
11,5,40,0.0,0,8.7,21.9
11,5,50,0.0,0,8.4,21.9
11,6,0,0.0,0,8.4,21.9
11,6,10,0.0,0,8.4,21.8
11,6,20,0.0,24,8.6,21.8
11,6,30,0.0,24,8.6,21.8
11,6,40,0.0,24,8.6,21.8
11,6,50,0.0,110,8.9,21.8
11,7,0,0.0,110,8.9,21.8
11,7,10,0.0,110,8.9,21.8
11,7,20,0.0,156,9.9,21.8
11,7,30,0.0,156,9.9,21.8
11,7,40,0.0,156,9.9,21.8
11,7,50,0.0,215,11.3,21.8
11,8,0,0.0,215,11.3,21.8
11,8,10,0.0,215,11.3,21.8
11,8,20,0.0,355,13.0,21.8
11,8,30,0.0,355,13.0,21.8
11,8,40,0.0,355,13.0,21.8
11,8,50,0.0,350,14.3,21.8
11,9,0,0.0,350,14.3,21.8
11,9,10,0.0,350,14.3,21.8
11,9,20,0.0,262,15.6,21.8
11,9,30,0.0,262,15.6,21.8
11,9,40,0.0,262,15.6,21.8
11,9,50,0.0,316,16.2,21.8
11,10,0,0.0,316,16.2,21.8
11,10,10,1.0,316,16.2,21.8
11,10,20,0.0,289,17.3,21.8
11,10,30,0.0,289,17.3,21.8
11,10,40,0.0,289,17.3,21.9
11,10,50,0.0,442,18.3,21.9
11,11,10,1.0,442,18.3,21.9
11,11,20,1.0,581,19.5,21.9
11,11,30,1.0,581,19.5,21.9
11,11,40,1.0,581,19.5,21.9
11,11,50,1.0,499,20.0,22.0
11,12,0,1.0,499,20.0,22.0
11,12,10,0.0,499,20.0,22.0
11,12,20,1.0,243,19.8,22.0
11,12,30,0.0,243,19.8,22.1
11,12,40,0.0,243,19.8,22.1
11,12,50,0.0,357,19.8,22.1
11,13,0,0.0,357,19.8,22.1
11,13,10,1.0,357,19.8,22.1
11,13,20,1.0,335,20.0,22.2
11,13,30,1.0,335,20.0,22.2
11,13,40,0.0,335,20.0,22.2
11,13,50,1.0,319,20.0,22.2
11,14,0,1.0,319,20.0,22.3
11,14,10,1.0,319,20.0,22.3
11,14,20,0.0,231,19.8,22.3
11,14,30,0.0,231,19.8,22.3
11,14,40,0.0,231,19.8,22.4
11,14,50,0.0,266,20.1,22.4
11,15,0,0.0,266,20.1,22.4
11,15,10,0.0,266,20.1,22.4
11,15,20,1.0,153,20.1,22.5
11,15,30,0.0,153,20.1,22.5
11,15,40,0.0,153,20.1,22.6
11,15,50,0.0,30,19.3,22.6
11,16,0,0.0,30,19.3,22.6
11,16,10,0.0,30,19.3,22.6
11,16,20,0.0,8,18.5,22.6
11,16,30,0.0,8,18.5,22.6
11,16,40,0.0,8,18.5,22.6
11,16,50,0.0,0,18.0,22.6
11,17,0,0.0,0,18.0,22.6
11,17,10,0.0,0,18.0,22.5
11,17,20,0.0,0,18.1,22.5
11,17,30,0.0,0,18.1,22.5
11,17,40,0.0,0,18.1,22.5
11,17,50,0.0,0,17.8,22.5
11,18,0,0.0,0,17.8,22.5
11,18,10,0.0,0,17.8,22.5
11,18,20,0.0,0,17.4,22.5
11,18,30,0.0,0,17.4,22.4
11,18,40,0.0,0,17.4,22.4
11,18,50,0.0,0,17.2,22.4
11,19,0,0.0,0,17.2,22.4
11,19,10,0.0,0,17.2,22.4
11,19,20,0.0,0,17.2,22.4
11,19,30,0.0,0,17.2,22.4
11,19,40,0.0,0,17.2,22.4
11,19,50,0.0,0,16.8,22.4
11,20,0,0.0,0,16.8,22.4
11,20,10,0.0,0,16.8,22.4
11,20,20,0.0,0,16.9,22.3
11,20,30,0.0,0,16.9,22.3
11,20,40,0.0,0,16.9,22.3
11,20,50,0.0,0,16.8,22.3
11,21,0,0.0,0,16.8,22.3
11,21,10,0.0,0,16.8,22.3
11,21,20,0.0,0,16.6,22.3
11,21,30,0.0,0,16.6,22.3
11,21,40,0.0,0,16.6,22.3
11,21,50,0.0,0,16.7,22.3
11,22,0,0.0,0,16.7,22.3
11,22,10,0.0,0,16.7,22.3
11,22,20,0.0,0,16.6,22.3
11,22,30,0.0,0,16.6,22.2
11,22,40,0.0,0,16.6,22.3
11,22,50,0.0,0,16.3,22.2
11,23,0,0.0,0,16.3,22.2
11,23,10,0.0,0,16.3,22.2
11,23,20,0.0,0,16.6,22.2
11,23,30,0.0,0,16.6,22.2
11,23,40,0.0,0,16.6,22.3
11,23,50,0.0,0,18.5,22.2
12,0,0,0.0,0,18.5,23.8
12,0,10,0.0,0,18.5,23.8
11,0,20,0.0,0,16.0,22.2
11,0,30,0.0,0,16.0,22.2
11,0,40,0.0,0,16.0,22.2
11,0,50,0.0,0,15.9,22.2
11,1,0,0.0,0,15.9,22.2
11,1,10,0.0,0,15.9,22.2
11,1,20,0.0,0,16.5,22.1
11,1,30,0.0,0,16.5,22.2
11,1,40,0.0,0,16.5,22.1
11,1,50,0.0,0,16.2,22.1
11,2,0,0.0,0,16.2,22.1
11,2,10,0.0,0,16.2,22.1
11,2,20,0.0,0,15.6,22.1
11,2,30,0.0,0,15.6,22.1
11,2,40,0.0,0,15.6,22.1
11,2,50,0.0,0,15.2,22.1
11,3,0,0.0,0,15.2,22.1
11,3,10,0.0,0,15.2,22.1
11,3,20,0.0,0,15.6,22.1
11,3,30,0.0,0,15.6,22.0
11,3,40,0.0,0,15.6,22.1
11,3,50,0.0,0,16.1,22.1
11,4,0,0.0,0,16.1,22.0
11,4,10,0.0,0,16.1,22.0
11,4,20,0.0,0,16.2,22.0
11,4,30,0.0,0,16.2,22.0
11,4,40,0.0,0,16.2,22.0
11,4,50,0.0,0,16.3,22.0
11,5,0,0.0,0,16.3,22.0
11,5,10,0.0,0,16.3,22.0
11,5,20,0.0,0,16.1,22.0
11,5,30,0.0,0,16.1,22.0
11,5,40,0.0,0,16.1,22.0
11,5,50,0.0,0,15.8,22.0
11,6,0,0.0,0,15.8,22.0
11,6,10,0.0,0,15.8,22.0
11,6,20,0.0,11,16.9,22.0
11,6,30,0.0,11,16.9,22.0
11,6,40,0.0,11,16.9,22.0
11,6,50,0.0,37,17.3,22.0
11,7,0,0.0,37,17.3,22.0
11,7,10,0.0,37,17.3,22.0
11,7,20,0.0,58,18.0,22.0
11,7,30,0.0,58,18.0,22.0
11,7,40,0.0,58,18.0,22.0
11,7,50,0.0,98,18.5,22.0
11,8,0,0.0,98,18.5,22.0
11,8,10,0.0,98,18.5,22.1
11,8,20,0.0,192,19.1,22.1
11,8,30,2.0,192,19.1,22.1
11,8,40,2.0,192,19.1,22.2
11,8,50,2.0,84,19.6,22.3
11,9,0,4.0,84,19.6,22.4
11,9,10,4.0,84,19.6,22.6
11,9,20,4.0,98,19.9,22.8
11,9,30,4.0,98,19.9,22.8
11,9,40,4.0,98,19.9,22.9
11,9,50,4.0,92,20.3,23.1
11,10,0,4.0,92,20.3,23.2
11,10,10,4.0,92,20.3,23.4
11,10,20,4.0,70,19.9,23.5
11,10,30,4.0,70,19.9,23.5
11,10,40,4.0,70,19.9,23.5
11,10,50,4.0,119,18.5,23.7
11,11,0,4.0,119,18.5,23.8
11,11,10,4.0,119,18.5,23.7
11,11,20,4.0,93,18.7,23.7
11,11,30,4.0,93,18.7,23.8
11,11,40,4.0,93,18.7,24.1
11,11,50,4.0,259,18.9,24.3
11,12,0,4.0,259,18.9,24.1
11,12,10,4.0,259,18.9,24.0
11,12,20,4.0,239,19.0,24.1
11,12,30,4.0,239,19.0,24.2
11,12,40,4.0,239,19.0,24.2
11,12,50,4.0,235,19.0,24.3
11,13,0,4.0,235,19.0,24.4
11,13,10,4.0,235,19.0,24.5
11,13,20,4.0,171,19.2,24.5
11,13,30,4.0,171,19.2,24.6
11,13,40,4.0,171,19.2,24.7
11,13,50,4.0,108,19.2,24.7
11,14,0,4.0,108,19.2,24.7
11,14,10,4.0,108,19.2,24.6
11,14,20,4.0,95,19.3,24.5
11,14,40,4.0,95,19.3,24.4
11,14,50,4.0,53,19.3,24.4
11,15,0,4.0,53,19.3,24.5
11,15,10,4.0,53,19.3,24.5
11,15,20,2.0,33,17.1,24.5
11,15,30,2.0,33,17.1,24.3
11,15,40,2.0,33,17.1,24.2
11,15,50,2.0,5,16.5,24.0
11,16,0,2.0,5,16.5,23.9
11,16,10,2.0,5,16.5,23.8
11,16,20,2.0,3,16.2,23.6
11,16,30,2.0,3,16.2,23.6
11,16,40,2.0,3,16.2,23.5
11,16,50,2.0,0,15.3,23.2
11,17,0,2.0,0,15.3,23.1
11,17,10,0.0,0,15.3,23.2
11,17,20,0.0,0,15.1,23.2
11,17,30,0.0,0,15.1,23.1
11,17,40,0.0,0,15.1,23.1
11,17,50,0.0,0,15.2,23.0
11,18,0,0.0,0,15.2,23.0
11,18,10,0.0,0,15.2,22.8
11,18,30,0.0,0,14.3,22.7
11,18,40,0.0,0,14.3,22.7
11,18,50,0.0,0,13.4,22.6
11,19,0,0.0,0,13.4,22.6
11,19,10,0.0,0,13.4,22.5
11,19,20,0.0,0,13.1,22.5
11,19,30,0.0,0,13.1,22.4
11,19,40,0.0,0,13.1,22.4
11,19,50,0.0,0,13.3,22.3
11,20,0,0.0,0,13.3,22.3
11,20,10,0.0,0,13.3,22.3
11,20,20,0.0,0,13.7,22.3
11,20,30,0.0,0,13.7,22.2
11,20,40,0.0,0,13.7,22.2
11,20,50,0.0,0,13.6,22.2
11,21,0,0.0,0,13.6,22.1
11,21,10,0.0,0,13.6,22.1
11,21,20,0.0,0,13.6,22.1
11,21,30,0.0,0,13.6,22.0
11,21,40,0.0,0,13.6,21.9
11,21,50,0.0,0,13.6,21.9
11,22,0,0.0,0,13.6,21.9
11,22,10,0.0,0,13.6,21.9
11,22,20,0.0,0,12.9,21.8
11,22,30,0.0,0,12.9,21.8
11,22,50,0.0,0,13.1,21.8
11,23,0,0.0,0,13.1,21.7
11,23,10,0.0,0,13.1,21.7
11,23,20,0.0,0,12.7,21.7
11,23,30,0.0,0,12.7,21.7
11,23,40,0.0,0,12.7,21.6
11,23,50,0.0,0,8.6,21.7
12,0,0,0.0,0,8.6,23.2
12,0,10,0.0,0,8.6,23.2
11,0,0,0.0,0,12.7,21.7
11,0,10,0.0,0,12.7,21.6
11,0,20,0.0,0,12.1,21.6
11,0,30,0.0,0,12.1,21.6
11,0,40,0.0,0,12.1,21.5
11,0,50,0.0,0,11.8,21.5
11,1,0,0.0,0,11.8,21.5
11,1,10,0.0,0,11.8,21.5
11,1,20,0.0,0,11.7,21.5
11,1,30,0.0,0,11.7,21.5
11,1,40,0.0,0,11.7,21.5
11,1,50,0.0,0,11.6,21.5
11,2,0,0.0,0,11.6,21.4
11,2,10,0.0,0,11.6,21.4
11,2,20,0.0,0,11.2,21.4
11,2,30,0.0,0,11.2,21.4
11,2,40,0.0,0,11.2,21.3
11,2,50,0.0,0,11.1,21.3
11,3,0,0.0,0,11.1,21.3
11,3,10,0.0,0,11.1,21.2
11,3,20,0.0,0,10.9,21.2
11,3,30,0.0,0,10.9,21.2
11,3,40,0.0,0,10.9,21.1
11,3,50,0.0,0,10.6,21.1
11,4,0,0.0,0,10.6,21.1
11,4,10,0.0,0,10.6,21.1
11,4,30,0.0,0,10.5,21.0
11,4,40,0.0,0,10.5,21.0
11,4,50,0.0,0,10.3,21.0
11,5,0,0.0,0,10.3,21.0
11,5,10,0.0,0,10.3,21.0
11,5,20,0.0,0,10.1,21.0
11,5,30,0.0,0,10.1,21.0
11,5,40,0.0,0,10.1,20.9
11,5,50,0.0,0,9.9,20.9
11,6,0,0.0,0,9.9,20.9
11,6,10,0.0,0,9.9,20.9
11,6,20,0.0,14,9.7,20.9
11,6,30,0.0,14,9.7,20.8
11,6,40,0.0,14,9.7,20.8
11,6,50,0.0,94,10.3,20.9
11,7,0,0.0,94,10.3,20.9
11,7,10,0.0,94,10.3,20.9
11,7,20,0.0,183,11.0,21.0
11,7,30,0.0,183,11.0,21.0
11,7,40,0.0,183,11.0,21.0
11,7,50,0.0,267,11.9,21.0
11,8,0,0.0,267,11.9,21.1
11,8,10,0.0,267,11.9,21.1
11,8,20,0.0,348,12.8,21.2
11,8,30,2.0,348,12.8,21.2
11,8,40,2.0,348,12.8,21.3
11,8,50,2.0,418,13.7,21.5
11,9,0,2.0,418,13.7,21.6
11,9,10,2.0,418,13.7,21.6
11,9,20,2.0,478,14.4,21.6
11,9,30,2.0,478,14.4,21.6
11,9,40,2.0,478,14.4,21.6
11,9,50,2.0,522,15.0,21.7
11,10,0,2.0,522,15.0,21.7
11,10,10,2.0,522,15.0,21.8
11,10,20,2.0,460,15.3,21.8
11,10,30,2.0,460,15.3,21.8
11,10,40,2.0,460,15.3,22.0
11,10,50,2.0,377,15.2,22.1
11,11,0,2.0,377,15.2,22.2
11,11,10,2.0,377,15.2,22.3
11,11,20,2.0,491,16.3,22.5
11,11,30,2.0,491,16.3,22.5
11,11,40,2.0,491,16.3,22.5
11,11,50,2.0,576,17.0,22.6
11,12,0,2.0,576,17.0,22.7
11,12,10,2.0,576,17.0,23.0
11,12,20,2.0,555,17.4,22.9
11,12,30,2.0,555,17.4,23.0
11,12,40,2.0,555,17.4,23.0
11,12,50,2.0,384,17.6,23.0
11,13,0,2.0,384,17.6,23.0
11,13,10,2.0,384,17.6,23.0
11,13,20,2.0,327,17.4,23.1
11,13,30,2.0,327,17.4,23.2
11,13,40,2.0,327,17.4,23.3
11,13,50,2.0,282,17.3,23.5
11,14,0,2.0,282,17.3,23.5
11,14,10,2.0,282,17.3,23.5
11,14,20,2.0,302,17.4,23.4
11,14,30,2.0,302,17.4,23.6
11,14,40,2.0,302,17.4,23.6
11,14,50,2.0,217,16.5,23.7
11,15,0,2.0,217,16.5,23.8
11,15,10,2.0,217,16.5,23.8
11,15,20,2.0,119,16.2,23.9
11,15,30,1.0,119,16.2,23.9
11,15,40,0.0,119,16.2,23.9
11,15,50,1.0,41,15.5,23.8
11,16,0,0.0,41,15.5,23.7
11,16,10,0.0,41,15.5,23.6
11,16,20,0.0,2,14.7,23.5
11,16,30,0.0,2,14.7,23.5
11,16,40,0.0,2,14.7,23.4
11,16,50,0.0,0,14.3,23.3
11,17,0,0.0,0,14.3,23.3
11,17,10,0.0,0,14.3,23.2
11,17,20,0.0,0,14.1,23.2
11,17,30,0.0,0,14.1,23.1
11,17,40,0.0,0,14.1,23.1
11,17,50,0.0,0,14.1,23.1
11,18,0,0.0,0,14.1,23.0
11,18,10,0.0,0,14.1,22.9
11,18,20,0.0,0,13.8,22.8
11,18,30,0.0,0,13.8,22.8
11,18,40,0.0,0,13.8,22.7
11,18,50,0.0,0,13.5,22.6
11,19,0,0.0,0,13.5,22.6
11,19,10,0.0,0,13.5,22.5
11,19,20,0.0,0,13.5,22.5
11,19,30,0.0,0,13.5,22.4
11,19,40,0.0,0,13.5,22.4
11,19,50,0.0,0,12.8,22.3
11,20,0,0.0,0,12.8,22.3
11,20,10,0.0,0,12.8,22.2
11,20,20,0.0,0,12.5,22.2
11,20,30,0.0,0,12.5,22.2
11,20,40,0.0,0,12.5,22.2
11,20,50,0.0,0,12.2,22.2
11,21,0,0.0,0,12.2,22.1
11,21,10,0.0,0,12.2,22.1
11,21,20,0.0,0,11.6,22.1
11,21,30,0.0,0,11.6,22.1
11,21,40,0.0,0,11.6,22.0
11,21,50,0.0,0,10.4,22.0
11,22,0,0.0,0,10.4,22.0
11,22,10,0.0,0,10.4,22.0
11,22,20,0.0,0,10.6,22.0
11,22,30,0.0,0,10.6,22.0
11,22,40,0.0,0,10.6,21.9
11,22,50,0.0,0,11.1,21.9
11,23,0,0.0,0,11.1,21.9
11,23,10,0.0,0,11.1,21.9
11,23,20,0.0,0,11.6,21.9
11,23,30,0.0,0,11.6,21.9
11,23,40,0.0,0,11.6,21.9
11,23,50,0.0,0,6.4,21.9
12,0,0,0.0,0,6.4,21.8
12,0,10,0.0,0,6.4,21.8
11,0,0,0.0,0,11.6,21.8
11,0,10,0.0,0,11.6,21.8
11,0,20,0.0,0,11.3,21.8
11,0,30,0.0,0,11.3,21.7
11,0,40,0.0,0,11.3,21.7
11,0,50,0.0,0,11.1,21.7
11,1,0,0.0,0,11.1,21.7
11,1,10,0.0,0,11.1,21.6
11,1,20,0.0,0,10.7,21.6
11,1,30,0.0,0,10.7,21.6
11,1,40,0.0,0,10.7,21.5
11,1,50,0.0,0,10.7,21.5
11,2,0,0.0,0,10.7,21.5
11,2,10,0.0,0,10.7,21.5
11,2,20,0.0,0,10.7,21.5
11,2,30,0.0,0,10.7,21.4
11,2,40,0.0,0,10.7,21.4
11,2,50,0.0,0,10.7,21.4
11,3,0,0.0,0,10.7,21.4
11,3,10,0.0,0,10.7,21.4
11,3,20,0.0,0,10.5,21.3
11,3,30,0.0,0,10.5,21.3
11,3,40,0.0,0,10.5,21.3
11,3,50,0.0,0,11.0,21.3
11,4,0,0.0,0,11.0,21.3
11,4,10,0.0,0,11.0,21.2
11,4,20,0.0,0,10.9,21.2
11,4,30,0.0,0,10.9,21.2
11,4,40,0.0,0,10.9,21.2
11,4,50,0.0,0,10.9,21.2
11,5,0,0.0,0,10.9,21.2
11,5,10,0.0,0,10.9,21.2
11,5,20,0.0,0,11.4,21.1
11,5,30,0.0,0,11.4,21.1
11,5,40,0.0,0,11.4,21.1
11,5,50,0.0,0,11.8,21.1
11,6,0,0.0,0,11.8,21.1
11,6,10,0.0,0,11.8,21.1
11,6,20,0.0,7,12.1,21.1
11,6,30,0.0,7,12.1,21.1
11,6,50,0.0,23,12.2,21.0
11,7,0,0.0,23,12.2,21.0
11,7,10,0.0,23,12.2,21.0
11,7,20,0.0,57,12.7,21.0
11,7,30,0.0,57,12.7,21.0
11,7,40,0.0,57,12.7,21.0
11,7,50,0.0,89,13.0,21.0
11,8,0,0.0,89,13.0,21.0
11,8,10,0.0,89,13.0,21.0
11,8,20,0.0,105,13.2,21.0
11,8,30,0.0,105,13.2,21.0
11,8,40,0.0,105,13.2,21.1
11,8,50,0.0,141,13.6,21.0
11,9,0,0.0,141,13.6,21.0
11,9,10,0.0,141,13.6,21.0
11,9,20,0.0,259,14.3,21.1
11,9,30,0.0,259,14.3,21.1
11,9,40,0.0,259,14.3,21.1
11,9,50,0.0,344,15.3,21.1
11,10,0,0.0,344,15.3,21.1
11,10,10,0.0,344,15.3,21.1
11,10,20,0.0,348,16.1,21.2
11,10,30,1.0,348,16.1,21.2
11,10,40,0.0,348,16.1,21.2
11,10,50,1.0,521,17.2,21.2
11,11,0,0.0,521,17.2,21.2
11,11,10,1.0,521,17.2,21.2
11,11,20,1.0,545,18.2,21.3
11,11,30,1.0,545,18.2,21.3
11,11,40,1.0,545,18.2,21.3
11,11,50,1.0,224,18.5,21.3
11,12,0,0.0,224,18.5,21.4
11,12,10,0.0,224,18.5,21.4
11,12,20,1.0,333,19.4,21.4
11,12,30,0.0,333,19.4,21.5
11,12,40,1.0,333,19.4,21.5
11,12,50,1.0,267,19.5,21.5
11,13,0,0.0,267,19.5,21.6
11,13,10,0.0,267,19.5,21.6
11,13,20,0.0,391,19.7,21.7
11,13,30,1.0,391,19.7,21.7
11,13,40,1.0,391,19.7,21.7
11,13,50,1.0,366,19.9,21.8
11,14,0,1.0,366,19.9,21.8
11,14,10,1.0,366,19.9,21.8
11,14,20,1.0,284,19.4,21.9
11,14,30,1.0,284,19.4,22.0
11,14,40,1.0,284,19.4,22.0
11,14,50,1.0,197,19.3,22.1
11,15,0,1.0,197,19.3,22.1
11,15,10,1.0,197,19.3,22.1
11,15,20,1.0,74,18.4,22.2
11,15,30,0.0,74,18.4,22.2
11,15,40,0.0,74,18.4,22.2
11,15,50,0.0,33,17.9,22.2
11,16,0,0.0,33,17.9,22.2
11,16,10,0.0,33,17.9,22.2
11,16,20,0.0,2,17.6,22.2
11,16,30,0.0,2,17.6,22.2
11,16,40,0.0,2,17.6,22.2
11,16,50,0.0,0,17.6,22.1
11,17,0,0.0,0,17.6,22.1
11,17,10,0.0,0,17.6,22.1
11,17,20,0.0,0,18.1,22.1
11,17,30,0.0,0,18.1,22.1
11,17,40,0.0,0,18.1,22.0
11,17,50,0.0,0,18.1,22.1
11,18,0,0.0,0,18.1,22.0
11,18,10,0.0,0,18.1,22.0
11,18,20,0.0,0,17.8,22.0
11,18,30,0.0,0,17.8,22.0
11,18,40,0.0,0,17.8,22.0
11,18,50,0.0,0,18.6,22.0
11,19,0,0.0,0,18.6,22.0
11,19,10,0.0,0,18.6,22.0
11,19,20,0.0,0,17.9,22.0
11,19,30,0.0,0,17.9,22.0
11,19,40,0.0,0,17.9,22.0
11,19,50,0.0,0,16.7,22.0
11,20,0,0.0,0,16.7,21.9
11,20,10,0.0,0,16.7,21.9
11,20,20,0.0,0,17.3,21.9
11,20,30,0.0,0,17.3,21.9
11,20,40,0.0,0,17.3,21.9
11,20,50,0.0,0,17.6,21.8
11,21,0,0.0,0,17.6,21.8
11,21,10,0.0,0,17.6,21.8
11,21,20,0.0,0,17.6,21.8
11,21,30,0.0,0,17.6,21.8
11,21,40,0.0,0,17.6,21.8
11,21,50,0.0,0,17.5,21.7
11,22,0,0.0,0,17.5,21.7
11,22,10,0.0,0,17.5,21.7
11,22,20,0.0,0,17.4,21.7
11,22,30,0.0,0,17.4,21.6
11,22,40,0.0,0,17.4,21.6
11,22,50,0.0,0,17.2,21.6
11,23,0,0.0,0,17.2,21.6
11,23,10,0.0,0,17.2,21.5
11,23,20,0.0,0,16.8,21.5
11,23,30,0.0,0,16.8,21.5
11,23,40,0.0,0,16.8,21.5
11,23,50,0.0,0,5.9,21.5
12,0,0,0.0,0,5.9,20.3
12,0,10,0.0,0,5.9,20.3
11,0,10,0.0,0,16.8,21.4
11,0,20,0.0,0,16.4,21.4
11,0,30,0.0,0,16.4,21.4
11,0,40,0.0,0,16.4,21.4
11,0,50,0.0,0,16.1,21.4
11,1,0,0.0,0,16.1,21.4
11,1,10,0.0,0,16.1,21.3
11,1,20,0.0,0,16.0,21.4
11,1,30,0.0,0,16.0,21.3
11,1,40,0.0,0,16.0,21.3
11,1,50,0.0,0,15.7,21.3
11,2,0,0.0,0,15.7,21.3
11,2,10,0.0,0,15.7,21.2
11,2,20,0.0,0,15.6,21.3
11,2,30,0.0,0,15.6,21.2
11,2,40,0.0,0,15.6,21.2
11,2,50,0.0,0,15.4,21.2
11,3,0,0.0,0,15.4,21.2
11,3,10,0.0,0,15.4,21.2
11,3,20,0.0,0,15.1,21.2
11,3,30,0.0,0,15.1,21.1
11,3,40,0.0,0,15.1,21.1
11,3,50,0.0,0,15.0,21.1
11,4,0,0.0,0,15.0,21.1
11,4,10,0.0,0,15.0,21.1
11,4,20,0.0,0,14.6,21.0
11,4,30,0.0,0,14.6,21.1
11,4,40,0.0,0,14.6,21.0
11,4,50,0.0,0,14.4,21.0
11,5,0,0.0,0,14.4,21.0
11,5,10,0.0,0,14.4,20.9
11,5,20,0.0,0,14.5,20.9
11,5,30,0.0,0,14.5,20.9
11,5,40,0.0,0,14.5,20.9
11,5,50,0.0,0,14.6,20.8
11,6,0,0.0,0,14.6,20.8
11,6,10,0.0,0,14.6,20.8
11,6,20,0.0,13,14.4,20.8
11,6,30,0.0,13,14.4,20.8
11,6,40,0.0,13,14.4,20.8
11,6,50,0.0,91,14.5,20.7
11,7,0,0.0,91,14.5,20.8
11,7,10,0.0,91,14.5,20.7
11,7,20,0.0,174,14.8,20.7
11,7,30,0.0,174,14.8,20.7
11,7,40,0.0,174,14.8,20.7
11,7,50,0.0,257,15.6,20.7
11,8,0,0.0,257,15.6,20.7
11,8,10,0.0,257,15.6,20.7
11,8,20,0.0,339,16.2,20.7
11,8,30,0.0,339,16.2,20.7
11,8,40,0.0,339,16.2,20.7
11,8,50,0.0,411,16.6,20.7
11,9,0,0.0,411,16.6,20.7
11,9,10,0.0,411,16.6,20.7
11,9,20,0.0,470,17.0,20.7
11,9,30,0.0,470,17.0,20.7
11,9,40,1.0,470,17.0,20.7
11,9,50,0.0,514,17.4,20.7
11,10,0,0.0,514,17.4,20.7
11,10,10,0.0,514,17.4,20.7
11,10,30,1.0,480,17.9,20.8
11,10,40,1.0,480,17.9,20.8
11,10,50,1.0,567,18.1,20.8
11,11,0,1.0,567,18.1,20.8
11,11,10,1.0,567,18.1,20.8
11,11,20,1.0,566,18.5,20.9
11,11,30,1.0,566,18.5,20.9
11,11,40,1.0,566,18.5,20.9
11,11,50,1.0,552,18.7,20.9
11,12,0,1.0,552,18.7,20.9
11,12,10,1.0,552,18.7,20.9
11,12,20,1.0,532,18.9,21.0
11,12,30,1.0,532,18.9,21.0
11,12,40,1.0,532,18.9,21.0
11,12,50,1.0,495,19.2,21.0
11,13,0,1.0,495,19.2,21.1
11,13,10,1.0,495,19.2,21.1
11,13,20,1.0,440,19.4,21.1
11,13,30,1.0,440,19.4,21.2
11,13,40,1.0,440,19.4,21.2
11,13,50,1.0,373,19.4,21.3
11,14,0,1.0,373,19.4,21.3
