Fecha,Hora,TM,HRM%,PPT,RS
28-11-2023,10:00 - 10:30,14.2,60,0.0,165
28-11-2023,10:30 - 11:00,14.9,55,0.0,453
28-11-2023,11:00 - 11:30,16.4,50,0.0,461
28-11-2023,11:30 - 12:00,16.1,50,0.0,463
28-11-2023,12:00 - 12:30,16.6,49,0.0,454
28-11-2023,12:30 - 13:00,17.0,48,0.0,430
28-11-2023,13:00 - 13:30,17.3,47,0.0,369
28-11-2023,13:30 - 14:00,17.9,44,0.0,341
28-11-2023,14:00 - 14:30,18.4,43,0.0,284
28-11-2023,14:30 - 15:00,18.1,44,0.0,210
28-11-2023,15:00 - 15:30,16.2,51,0.0,64
28-11-2023,15:30 - 16:00,14.4,59,0.0,33
28-11-2023,16:00 - 16:30,13.2,63,0.0,7
28-11-2023,16:30 - 17:00,12.4,68,0.0,0
28-11-2023,17:00 - 17:30,11.8,74,0.0,0
28-11-2023,17:30 - 18:00,11.2,78,0.0,0
28-11-2023,18:00 - 18:30,11.1,80,0.0,0
28-11-2023,18:30 - 19:00,10.6,83,0.0,0
28-11-2023,19:00 - 19:30,10.1,85,0.0,0
28-11-2023,19:30 - 20:00,9.6,87,0.0,0
28-11-2023,20:00 - 20:30,9.7,85,0.0,0
28-11-2023,20:30 - 21:00,9.2,86,0.0,0
28-11-2023,21:00 - 21:30,8.5,89,0.0,0
28-11-2023,21:30 - 22:00,8.3,90,0.0,0
28-11-2023,22:00 - 22:30,8.4,90,0.0,0
28-11-2023,22:30 - 23:00,8.7,88,0.0,0
28-11-2023,23:00 - 23:30,8.8,87,0.0,0
28-11-2023,23:30 - 00:00,9.2,86,0.0,0
29-11-2023,00:00 - 00:30,9.4,85,0.0,0
29-11-2023,00:30 - 01:00,9.0,87,0.0,0
29-11-2023,01:00 - 01:30,9.2,88,0.0,0
29-11-2023,01:30 - 02:00,9.3,87,0.0,0
29-11-2023,02:00 - 02:30,9.5,86,0.0,0
29-11-2023,02:30 - 03:00,9.4,86,0.0,0
29-11-2023,03:00 - 03:30,9.5,85,0.0,0
29-11-2023,03:30 - 04:00,9.6,85,0.0,0
29-11-2023,04:00 - 04:30,9.9,84,0.0,0
29-11-2023,04:30 - 05:00,10.0,83,0.0,0
29-11-2023,05:00 - 05:30,10.0,83,0.0,0
29-11-2023,05:30 - 06:00,10.2,82,0.0,0
29-11-2023,06:00 - 06:30,10.4,84,0.0,0
29-11-2023,06:30 - 07:00,10.2,87,0.0,0
29-11-2023,07:00 - 07:30,10.6,92,0.0,0
29-11-2023,07:30 - 08:00,11.0,93,0.1,4
29-11-2023,08:00 - 08:30,10.9,94,0.0,11
29-11-2023,08:30 - 09:00,10.7,94,0.1,26
29-11-2023,09:00 - 09:30,11.1,95,0.0,23
29-11-2023,09:30 - 10:00,11.4,95,0.0,27
29-11-2023,10:00 - 10:30,11.5,95,0.2,25
29-11-2023,10:30 - 11:00,11.8,95,0.0,49
29-11-2023,11:00 - 11:30,11.7,95,0.0,45
29-11-2023,11:30 - 12:00,11.8,95,0.0,51
29-11-2023,12:00 - 12:30,11.9,94,0.0,67
29-11-2023,12:30 - 13:00,12.3,93,0.0,136
29-11-2023,13:00 - 13:30,12.6,90,0.0,117
29-11-2023,13:30 - 14:00,13.1,88,0.0,169
29-11-2023,14:00 - 14:30,13.1,87,0.0,116
29-11-2023,14:30 - 15:00,13.2,86,0.0,88
29-11-2023,15:00 - 15:30,12.9,87,0.0,54
29-11-2023,15:30 - 16:00,12.5,89,0.0,48
29-11-2023,16:00 - 16:30,12.2,90,0.0,13
29-11-2023,16:30 - 17:00,11.5,92,0.0,0
29-11-2023,17:00 - 17:30,11.2,94,0.0,0
29-11-2023,17:30 - 18:00,11.0,95,0.0,0
29-11-2023,18:00 - 18:30,11.0,95,0.0,0
29-11-2023,18:30 - 19:00,10.8,95,0.0,0
29-11-2023,19:00 - 19:30,11.1,95,0.0,0
29-11-2023,19:30 - 20:00,11.2,95,0.0,0
29-11-2023,20:00 - 20:30,11.2,94,0.0,0
29-11-2023,20:30 - 21:00,10.8,94,0.0,0
29-11-2023,21:00 - 21:30,10.5,95,0.0,0
29-11-2023,21:30 - 22:00,10.1,94,0.0,0
29-11-2023,22:00 - 22:30,9.8,93,0.0,0
29-11-2023,22:30 - 23:00,9.7,92,0.0,0
29-11-2023,23:00 - 23:30,9.4,93,0.0,0
29-11-2023,23:30 - 00:00,9.4,93,0.0,0
30-11-2023,00:00 - 00:30,9.0,93,0.0,0
30-11-2023,00:30 - 01:00,8.7,94,0.0,0
30-11-2023,01:00 - 01:30,8.6,94,0.0,0
30-11-2023,01:30 - 02:00,8.4,93,0.0,0
30-11-2023,02:00 - 02:30,8.1,94,0.0,0
30-11-2023,02:30 - 03:00,8.3,94,0.0,0
30-11-2023,03:00 - 03:30,8.3,94,0.0,0
30-11-2023,03:30 - 04:00,8.4,94,0.0,0
30-11-2023,04:00 - 04:30,8.6,93,0.0,0
30-11-2023,04:30 - 05:00,9.4,90,0.0,0
30-11-2023,05:00 - 05:30,9.0,91,0.0,0
30-11-2023,05:30 - 06:00,9.3,89,0.0,0
30-11-2023,06:00 - 06:30,9.8,85,0.0,0
30-11-2023,06:30 - 07:00,9.5,86,0.0,0
30-11-2023,07:00 - 07:30,9.6,86,0.0,21
30-11-2023,07:30 - 08:00,11.0,81,0.0,76
30-11-2023,08:00 - 08:30,12.3,76,0.0,130
30-11-2023,08:30 - 09:00,13.8,72,0.0,243
30-11-2023,09:00 - 09:30,15.5,67,0.0,256
30-11-2023,09:30 - 10:00,16.7,64,0.0,345
30-11-2023,10:00 - 10:30,18.3,58,0.0,392
30-11-2023,10:30 - 11:00,19.5,54,0.0,430
30-11-2023,11:00 - 11:30,20.4,50,0.0,419
30-11-2023,11:30 - 12:00,21.3,46,0.0,443
30-11-2023,12:00 - 12:30,22.0,43,0.0,429
30-11-2023,12:30 - 13:00,22.3,41,0.0,415
30-11-2023,13:00 - 13:30,22.3,41,0.0,295
30-11-2023,13:30 - 14:00,22.8,39,0.0,333
30-11-2023,14:00 - 14:30,22.8,38,0.0,170
30-11-2023,14:30 - 15:00,22.0,41,0.0,64
30-11-2023,15:00 - 15:30,20.4,50,0.0,26
30-11-2023,15:30 - 16:00,19.3,56,0.0,18
30-11-2023,16:00 - 16:30,18.3,61,0.0,3
30-11-2023,16:30 - 17:00,17.5,64,0.0,0
30-11-2023,17:00 - 17:30,16.8,68,0.0,0
30-11-2023,17:30 - 18:00,17.4,65,0.0,0
30-11-2023,18:00 - 18:30,18.4,61,0.0,0
30-11-2023,18:30 - 19:00,18.2,62,0.0,0
30-11-2023,19:00 - 19:30,17.9,64,0.0,0
30-11-2023,19:30 - 20:00,17.8,66,0.0,0
30-11-2023,20:00 - 20:30,18.4,64,0.0,0
30-11-2023,20:30 - 21:00,18.9,63,0.0,0
30-11-2023,21:00 - 21:30,19.0,63,0.0,0
30-11-2023,21:30 - 22:00,18.8,64,0.0,0
30-11-2023,22:00 - 22:30,18.9,64,0.0,0
30-11-2023,22:30 - 23:00,19.3,61,0.0,0
30-11-2023,23:00 - 23:30,19.3,61,0.0,0
30-11-2023,23:30 - 00:00,19.3,61,0.0,0
01-12-2023,00:00 - 00:30,18.5,64,0.0,0
01-12-2023,00:30 - 01:00,18.6,64,0.0,0
01-12-2023,01:00 - 01:30,17.8,68,0.0,0
01-12-2023,01:30 - 02:00,17.3,70,0.0,0
01-12-2023,02:00 - 02:30,17.0,71,0.0,0
01-12-2023,02:30 - 03:00,16.8,72,0.0,0
01-12-2023,03:00 - 03:30,16.3,74,0.0,0
01-12-2023,03:30 - 04:00,16.0,76,0.0,0
01-12-2023,04:00 - 04:30,15.6,78,0.0,0
01-12-2023,04:30 - 05:00,14.6,82,0.0,0
01-12-2023,05:00 - 05:30,13.9,84,0.0,0
01-12-2023,05:30 - 06:00,13.6,85,0.0,0
01-12-2023,06:00 - 06:30,13.4,86,0.0,0
01-12-2023,06:30 - 07:00,13.0,87,0.0,1
01-12-2023,07:00 - 07:30,13.8,85,0.0,17
01-12-2023,07:30 - 08:00,15.0,80,0.0,63
01-12-2023,08:00 - 08:30,15.9,79,0.0,112
01-12-2023,08:30 - 09:00,16.1,81,0.0,76
01-12-2023,09:00 - 09:30,17.0,78,0.0,243
01-12-2023,09:30 - 10:00,17.5,75,0.0,119
01-12-2023,10:00 - 10:30,17.5,76,0.0,148
01-12-2023,10:30 - 11:00,18.4,68,0.0,129
01-12-2023,11:00 - 11:30,18.4,70,0.0,150
01-12-2023,11:30 - 12:00,18.0,70,0.0,74
01-12-2023,12:00 - 12:30,17.8,71,0.0,137
01-12-2023,12:30 - 13:00,17.3,74,0.0,135
01-12-2023,13:00 - 13:30,15.8,73,0.0,90
01-12-2023,13:30 - 14:00,14.8,71,0.0,111
01-12-2023,14:00 - 14:30,14.4,67,0.0,41
01-12-2023,14:30 - 15:00,13.9,65,0.0,35
01-12-2023,15:00 - 15:30,13.6,65,0.0,32
01-12-2023,15:30 - 16:00,13.5,63,0.0,12
01-12-2023,16:00 - 16:30,13.3,62,0.0,2
01-12-2023,16:30 - 17:00,13.1,61,0.0,0
01-12-2023,17:00 - 17:30,12.8,58,0.0,0
01-12-2023,17:30 - 18:00,12.3,54,0.0,0
01-12-2023,18:00 - 18:30,11.5,56,0.0,0
01-12-2023,18:30 - 19:00,11.1,59,0.0,0
01-12-2023,19:00 - 19:30,10.8,59,0.0,0
01-12-2023,19:30 - 20:00,10.7,58,0.0,0
01-12-2023,20:00 - 20:30,10.8,56,0.0,0
01-12-2023,20:30 - 21:00,10.6,56,0.0,0
01-12-2023,21:00 - 21:30,10.2,58,0.0,0
01-12-2023,21:30 - 22:00,9.9,59,0.0,0
01-12-2023,22:00 - 22:30,9.5,60,0.0,0
01-12-2023,22:30 - 23:00,9.2,61,0.0,0
01-12-2023,23:00 - 23:30,8.6,63,0.0,0
01-12-2023,23:30 - 00:00,8.7,63,0.0,0
02-12-2023,00:00 - 00:30,8.6,62,0.0,0
02-12-2023,00:30 - 01:00,8.4,63,0.0,0
02-12-2023,01:00 - 01:30,8.4,62,0.0,0
02-12-2023,01:30 - 02:00,9.6,59,0.0,0
02-12-2023,02:00 - 02:30,9.7,60,0.0,0
02-12-2023,02:30 - 03:00,9.7,61,0.0,0
02-12-2023,03:00 - 03:30,9.5,63,0.0,0
02-12-2023,03:30 - 04:00,9.3,65,0.0,0
02-12-2023,04:00 - 04:30,9.1,67,0.0,0
02-12-2023,04:30 - 05:00,8.9,69,0.0,0
02-12-2023,05:00 - 05:30,8.6,71,0.0,0
02-12-2023,05:30 - 06:00,8.3,71,0.0,0
02-12-2023,06:00 - 06:30,7.6,74,0.0,0
02-12-2023,06:30 - 07:00,7.3,76,0.0,0
02-12-2023,07:00 - 07:30,7.1,77,0.0,21
02-12-2023,07:30 - 08:00,7.4,76,0.0,57
02-12-2023,08:00 - 08:30,7.8,74,0.0,155
02-12-2023,08:30 - 09:00,9.3,67,0.0,230
02-12-2023,09:00 - 09:30,10.2,62,0.0,297
02-12-2023,09:30 - 10:00,10.7,60,0.0,357
02-12-2023,10:00 - 10:30,11.6,56,0.0,404
02-12-2023,10:30 - 11:00,12.1,54,0.0,438
02-12-2023,11:00 - 11:30,12.8,52,0.0,458
02-12-2023,11:30 - 12:00,13.5,50,0.0,461
02-12-2023,12:00 - 12:30,13.8,49,0.0,453
02-12-2023,12:30 - 13:00,14.5,47,0.0,432
02-12-2023,13:00 - 13:30,14.7,45,0.0,395
02-12-2023,13:30 - 14:00,14.9,44,0.0,346
02-12-2023,14:00 - 14:30,15.0,43,0.0,286
02-12-2023,14:30 - 15:00,14.8,43,0.0,217
02-12-2023,15:00 - 15:30,14.7,44,0.0,138
02-12-2023,15:30 - 16:00,14.0,47,0.0,54
02-12-2023,16:00 - 16:30,13.3,49,0.0,11
02-12-2023,16:30 - 17:00,12.3,53,0.0,0
02-12-2023,17:00 - 17:30,11.2,56,0.0,0
02-12-2023,17:30 - 18:00,11.8,49,0.0,0
02-12-2023,18:00 - 18:30,10.7,56,0.0,0
02-12-2023,18:30 - 19:00,9.6,56,0.0,0
02-12-2023,19:00 - 19:30,9.7,52,0.0,0
02-12-2023,19:30 - 20:00,9.6,51,0.0,0
02-12-2023,20:00 - 20:30,9.1,52,0.0,0
02-12-2023,20:30 - 21:00,8.5,55,0.0,0
02-12-2023,21:00 - 21:30,7.3,60,0.0,0
02-12-2023,21:30 - 22:00,7.4,59,0.0,0
02-12-2023,22:00 - 22:30,6.6,63,0.0,0
02-12-2023,22:30 - 23:00,6.8,63,0.0,0
02-12-2023,23:00 - 23:30,6.0,67,0.0,0
02-12-2023,23:30 - 00:00,6.3,66,0.0,0
03-12-2023,00:00 - 00:30,6.4,67,0.0,0
03-12-2023,00:30 - 01:00,6.5,66,0.0,0
03-12-2023,01:00 - 01:30,6.0,68,0.0,0
03-12-2023,01:30 - 02:00,6.2,67,0.0,0
03-12-2023,02:00 - 02:30,6.1,66,0.0,0
03-12-2023,02:30 - 03:00,5.6,68,0.0,0
03-12-2023,03:00 - 03:30,5.3,70,0.0,0
03-12-2023,03:30 - 04:00,5.4,70,0.0,0
03-12-2023,04:00 - 04:30,5.5,69,0.0,0
03-12-2023,04:30 - 05:00,4.8,72,0.0,0
03-12-2023,05:00 - 05:30,4.1,75,0.0,0
03-12-2023,05:30 - 06:00,3.7,77,0.0,0
03-12-2023,06:00 - 06:30,3.5,77,0.0,0
03-12-2023,06:30 - 07:00,4.0,76,0.0,0
03-12-2023,07:00 - 07:30,4.4,74,0.0,13
03-12-2023,07:30 - 08:00,4.3,75,0.0,36
03-12-2023,08:00 - 08:30,4.5,74,0.0,71
03-12-2023,08:30 - 09:00,4.9,72,0.0,195
03-12-2023,09:00 - 09:30,5.7,69,0.0,234
03-12-2023,09:30 - 10:00,6.7,65,0.0,332
03-12-2023,10:00 - 10:30,7.9,61,0.0,396
03-12-2023,10:30 - 11:00,9.3,57,0.0,431
03-12-2023,11:00 - 11:30,10.4,54,0.0,452
03-12-2023,11:30 - 12:00,11.1,53,0.0,456
03-12-2023,12:00 - 12:30,11.8,53,0.0,448
03-12-2023,12:30 - 13:00,12.2,52,0.0,424
03-12-2023,13:00 - 13:30,12.7,51,0.0,389
03-12-2023,13:30 - 14:00,12.8,50,0.0,336
03-12-2023,14:00 - 14:30,12.9,52,0.0,236
03-12-2023,14:30 - 15:00,12.9,56,0.0,234
03-12-2023,15:00 - 15:30,12.3,58,0.0,126
03-12-2023,15:30 - 16:00,11.6,62,0.0,64
03-12-2023,16:00 - 16:30,10.5,68,0.0,10
03-12-2023,16:30 - 17:00,9.8,72,0.0,0
03-12-2023,17:00 - 17:30,9.1,75,0.0,0
03-12-2023,17:30 - 18:00,8.6,78,0.0,0
03-12-2023,18:00 - 18:30,8.1,80,0.0,0
03-12-2023,18:30 - 19:00,7.9,79,0.0,0
03-12-2023,19:00 - 19:30,6.8,84,0.0,0
03-12-2023,19:30 - 20:00,6.0,85,0.0,0
03-12-2023,20:00 - 20:30,5.8,86,0.0,0
03-12-2023,20:30 - 21:00,5.9,86,0.0,0
03-12-2023,21:00 - 21:30,6.1,84,0.0,0
03-12-2023,21:30 - 22:00,5.8,85,0.0,0
03-12-2023,22:00 - 22:30,6.2,82,0.0,0
03-12-2023,22:30 - 23:00,6.1,79,0.0,0
03-12-2023,23:00 - 23:30,6.0,79,0.0,0
03-12-2023,23:30 - 00:00,5.7,78,0.0,0
04-12-2023,00:00 - 00:30,5.9,75,0.0,0
04-12-2023,00:30 - 01:00,6.1,74,0.0,0
04-12-2023,01:00 - 01:30,6.2,74,0.0,0
04-12-2023,01:30 - 02:00,6.0,74,0.0,0
04-12-2023,02:00 - 02:30,5.9,74,0.0,0
04-12-2023,02:30 - 03:00,5.9,75,0.0,0
04-12-2023,03:00 - 03:30,6.1,73,0.0,0
04-12-2023,03:30 - 04:00,6.2,73,0.0,0
04-12-2023,04:00 - 04:30,6.2,73,0.0,0
04-12-2023,04:30 - 05:00,6.2,73,0.0,0
04-12-2023,05:00 - 05:30,6.5,72,0.0,0
04-12-2023,05:30 - 06:00,6.6,75,0.0,0
04-12-2023,06:00 - 06:30,6.7,76,0.0,0
04-12-2023,06:30 - 07:00,7.1,76,0.0,0
04-12-2023,07:00 - 07:30,7.1,76,0.0,2
04-12-2023,07:30 - 08:00,7.0,76,0.0,17
04-12-2023,08:00 - 08:30,7.5,74,0.0,57
04-12-2023,08:30 - 09:00,7.9,73,0.0,86
04-12-2023,09:00 - 09:30,8.5,71,0.0,122
04-12-2023,09:30 - 10:00,9.6,66,0.0,128
04-12-2023,10:00 - 10:30,10.6,59,0.0,203
04-12-2023,10:30 - 11:00,11.4,55,0.0,365
04-12-2023,11:00 - 11:30,12.3,52,0.0,448
04-12-2023,11:30 - 12:00,13.3,49,0.0,450
04-12-2023,12:00 - 12:30,14.2,46,0.0,440
04-12-2023,12:30 - 13:00,14.8,44,0.0,418
04-12-2023,13:00 - 13:30,15.1,42,0.0,385
04-12-2023,13:30 - 14:00,15.0,42,0.0,337
04-12-2023,14:00 - 14:30,15.0,42,0.0,277
04-12-2023,14:30 - 15:00,14.7,43,0.0,208
04-12-2023,15:00 - 15:30,14.3,44,0.0,135
04-12-2023,15:30 - 16:00,13.8,46,0.0,64
04-12-2023,16:00 - 16:30,13.1,49,0.0,11
04-12-2023,16:30 - 17:00,12.5,51,0.0,0
04-12-2023,17:00 - 17:30,12.0,53,0.0,0
04-12-2023,17:30 - 18:00,11.6,55,0.0,0
04-12-2023,18:00 - 18:30,11.2,57,0.0,0
04-12-2023,18:30 - 19:00,10.6,60,0.0,0
04-12-2023,19:00 - 19:30,10.3,61,0.0,0
04-12-2023,19:30 - 20:00,10.1,62,0.0,0
04-12-2023,20:00 - 20:30,9.9,64,0.0,0
04-12-2023,20:30 - 21:00,10.0,64,0.0,0
04-12-2023,21:00 - 21:30,10.0,64,0.0,0
04-12-2023,21:30 - 22:00,9.7,65,0.0,0
04-12-2023,22:00 - 22:30,9.4,67,0.0,0
04-12-2023,22:30 - 23:00,9.2,68,0.0,0
04-12-2023,23:00 - 23:30,8.8,70,0.0,0
04-12-2023,23:30 - 00:00,8.6,70,0.0,0
05-12-2023,00:00 - 00:30,8.1,72,0.0,0
05-12-2023,00:30 - 01:00,7.8,74,0.0,0
05-12-2023,01:00 - 01:30,7.4,75,0.0,0
05-12-2023,01:30 - 02:00,7.4,75,0.0,0
05-12-2023,02:00 - 02:30,7.6,76,0.0,0
05-12-2023,02:30 - 03:00,7.2,77,0.0,0
05-12-2023,03:00 - 03:30,6.6,80,0.0,0
05-12-2023,03:30 - 04:00,6.8,79,0.0,0
05-12-2023,04:00 - 04:30,6.7,80,0.0,0
05-12-2023,04:30 - 05:00,7.7,77,0.0,0
05-12-2023,05:00 - 05:30,7.2,78,0.0,0
05-12-2023,05:30 - 06:00,6.6,80,0.0,0
05-12-2023,06:00 - 06:30,6.2,81,0.0,0
05-12-2023,06:30 - 07:00,6.5,80,0.0,0
05-12-2023,07:00 - 07:30,6.4,80,0.0,9
05-12-2023,07:30 - 08:00,6.5,80,0.0,31
05-12-2023,08:00 - 08:30,6.9,79,0.0,143
05-12-2023,08:30 - 09:00,7.9,73,0.0,216
05-12-2023,09:00 - 09:30,8.9,69,0.0,269
05-12-2023,09:30 - 10:00,10.2,64,0.0,293
05-12-2023,10:00 - 10:30,10.1,64,0.0,228
05-12-2023,10:30 - 11:00,11.2,61,0.0,287
05-12-2023,11:00 - 11:30,11.8,60,0.0,337
05-12-2023,11:30 - 12:00,13.2,59,0.0,476
05-12-2023,12:00 - 12:30,13.2,59,0.0,453
05-12-2023,12:30 - 13:00,12.9,59,0.0,260
05-12-2023,13:00 - 13:30,12.8,57,0.0,221
05-12-2023,13:30 - 14:00,13.1,51,0.0,239
05-12-2023,14:00 - 14:30,13.2,50,0.0,184
05-12-2023,14:30 - 15:00,13.2,49,0.0,125
05-12-2023,15:00 - 15:30,12.7,52,0.0,102
05-12-2023,15:30 - 16:00,12.4,53,0.0,84
05-12-2023,16:00 - 16:30,11.7,55,0.0,12
05-12-2023,16:30 - 17:00,10.7,57,0.0,0
05-12-2023,17:00 - 17:30,9.8,61,0.0,0
05-12-2023,17:30 - 18:00,8.6,65,0.0,0
05-12-2023,18:00 - 18:30,7.7,69,0.0,0
05-12-2023,18:30 - 19:00,7.3,71,0.0,0
05-12-2023,19:00 - 19:30,6.6,74,0.0,0
05-12-2023,19:30 - 20:00,5.9,77,0.0,0
05-12-2023,20:00 - 20:30,6.1,76,0.0,0
05-12-2023,20:30 - 21:00,5.9,77,0.0,0
05-12-2023,21:00 - 21:30,5.8,78,0.0,0
05-12-2023,21:30 - 22:00,5.8,77,0.0,0
05-12-2023,22:00 - 22:30,5.5,79,0.0,0
05-12-2023,22:30 - 23:00,5.5,78,0.0,0
05-12-2023,23:00 - 23:30,5.3,79,0.0,0
05-12-2023,23:30 - 00:00,5.5,79,0.0,0
06-12-2023,00:00 - 00:30,5.4,79,0.0,0
06-12-2023,00:30 - 01:00,5.4,79,0.0,0
06-12-2023,01:00 - 01:30,5.3,80,0.0,0
06-12-2023,01:30 - 02:00,5.2,81,0.0,0
06-12-2023,02:00 - 02:30,5.1,81,0.0,0
06-12-2023,02:30 - 03:00,5.2,81,0.0,0
06-12-2023,03:00 - 03:30,5.3,79,0.0,0
06-12-2023,03:30 - 04:00,5.4,79,0.0,0
06-12-2023,04:00 - 04:30,5.1,80,0.0,0
06-12-2023,04:30 - 05:00,5.3,79,0.0,0
06-12-2023,05:00 - 05:30,5.4,79,0.0,0
06-12-2023,05:30 - 06:00,5.4,79,0.0,0
06-12-2023,06:00 - 06:30,5.2,80,0.0,0
06-12-2023,06:30 - 07:00,5.0,82,0.0,0
06-12-2023,07:00 - 07:30,4.4,84,0.0,7
06-12-2023,07:30 - 08:00,5.1,81,0.0,50
06-12-2023,08:00 - 08:30,5.4,79,0.0,126
06-12-2023,08:30 - 09:00,6.1,75,0.0,187
06-12-2023,09:00 - 09:30,6.9,72,0.0,278
06-12-2023,09:30 - 10:00,8.6,66,0.0,331
06-12-2023,10:00 - 10:30,9.7,62,0.0,378
06-12-2023,10:30 - 11:00,10.7,59,0.0,411
06-12-2023,11:00 - 11:30,11.6,56,0.0,419
06-12-2023,11:30 - 12:00,12.4,53,0.0,435
06-12-2023,12:00 - 12:30,12.9,50,0.0,438
06-12-2023,12:30 - 13:00,13.5,48,0.0,414
06-12-2023,13:00 - 13:30,13.9,46,0.0,381
06-12-2023,13:30 - 14:00,14.3,42,0.0,332
06-12-2023,14:00 - 14:30,14.5,41,0.0,270
06-12-2023,14:30 - 15:00,14.0,42,0.0,125
06-12-2023,15:00 - 15:30,12.9,51,0.0,65
06-12-2023,15:30 - 16:00,11.8,56,0.0,33
06-12-2023,16:00 - 16:30,10.9,61,0.0,7
06-12-2023,16:30 - 17:00,10.3,66,0.0,0
06-12-2023,17:00 - 17:30,9.9,68,0.0,0
06-12-2023,17:30 - 18:00,9.9,69,0.0,0
06-12-2023,18:00 - 18:30,9.3,71,0.0,0
06-12-2023,18:30 - 19:00,8.1,74,0.0,0
06-12-2023,19:00 - 19:30,7.4,77,0.0,0
06-12-2023,19:30 - 20:00,7.0,80,0.0,0
06-12-2023,20:00 - 20:30,6.1,83,0.0,0
06-12-2023,20:30 - 21:00,5.4,85,0.0,0
06-12-2023,21:00 - 21:30,4.8,87,0.0,0
06-12-2023,21:30 - 22:00,4.3,88,0.0,0
06-12-2023,22:00 - 22:30,4.1,87,0.0,0
06-12-2023,22:30 - 23:00,4.0,87,0.0,0
06-12-2023,23:00 - 23:30,3.5,88,0.0,0
06-12-2023,23:30 - 00:00,3.2,88,0.0,0
07-12-2023,00:00 - 00:30,2.8,89,0.0,0
07-12-2023,00:30 - 01:00,3.0,88,0.0,0
07-12-2023,01:00 - 01:30,3.0,88,0.0,0
07-12-2023,01:30 - 02:00,3.3,85,0.0,0
07-12-2023,02:00 - 02:30,3.2,85,0.0,0
07-12-2023,02:30 - 03:00,3.2,85,0.0,0
07-12-2023,03:00 - 03:30,3.0,85,0.0,0
07-12-2023,03:30 - 04:00,3.1,85,0.0,0
07-12-2023,04:00 - 04:30,3.1,85,0.0,0
07-12-2023,04:30 - 05:00,3.0,85,0.0,0
07-12-2023,05:00 - 05:30,3.1,84,0.0,0
07-12-2023,05:30 - 06:00,2.7,86,0.0,0
07-12-2023,06:00 - 06:30,2.5,86,0.0,0
07-12-2023,06:30 - 07:00,2.5,85,0.0,0
07-12-2023,07:00 - 07:30,2.8,84,0.0,10
07-12-2023,07:30 - 08:00,3.0,83,0.0,41
07-12-2023,08:00 - 08:30,3.8,80,0.0,133
07-12-2023,08:30 - 09:00,4.9,77,0.0,177
07-12-2023,09:00 - 09:30,6.2,72,0.0,169
07-12-2023,09:30 - 10:00,7.5,68,0.0,301
07-12-2023,10:00 - 10:30,8.5,63,0.0,354
07-12-2023,10:30 - 11:00,9.6,60,0.0,365
07-12-2023,11:00 - 11:30,11.2,55,0.0,401
07-12-2023,11:30 - 12:00,11.7,53,0.0,380
07-12-2023,12:00 - 12:30,13.4,46,0.0,363
07-12-2023,12:30 - 13:00,13.9,44,0.0,318
07-12-2023,13:00 - 13:30,14.4,43,0.0,308
07-12-2023,13:30 - 14:00,14.8,42,0.0,206
07-12-2023,14:00 - 14:30,15.6,41,0.0,235
07-12-2023,14:30 - 15:00,15.3,42,0.0,100
07-12-2023,15:00 - 15:30,15.2,43,0.0,112
07-12-2023,15:30 - 16:00,14.9,53,0.0,70
07-12-2023,16:00 - 16:30,13.8,61,0.0,9
07-12-2023,16:30 - 17:00,13.1,65,0.0,0
07-12-2023,17:00 - 17:30,13.0,69,0.0,0
07-12-2023,17:30 - 18:00,12.6,71,0.0,0
07-12-2023,18:00 - 18:30,12.4,73,0.0,0
07-12-2023,18:30 - 19:00,12.0,75,0.0,0
07-12-2023,19:00 - 19:30,11.9,77,0.0,0
07-12-2023,19:30 - 20:00,11.8,80,0.0,0
07-12-2023,20:00 - 20:30,12.0,76,0.0,0
07-12-2023,20:30 - 21:00,12.6,70,0.0,0
07-12-2023,21:00 - 21:30,12.6,70,0.0,0
07-12-2023,21:30 - 22:00,12.3,70,0.0,0
07-12-2023,22:00 - 22:30,12.1,72,0.0,0
07-12-2023,22:30 - 23:00,12.0,75,0.0,0
07-12-2023,23:00 - 23:30,11.8,78,0.0,0
07-12-2023,23:30 - 00:00,11.7,78,0.2,0
08-12-2023,00:00 - 00:30,10.9,85,0.6,0
08-12-2023,00:30 - 01:00,10.4,87,0.0,0
08-12-2023,01:00 - 01:30,10.4,87,0.0,0
08-12-2023,01:30 - 02:00,10.4,86,0.0,0
08-12-2023,02:00 - 02:30,10.4,85,0.1,0
08-12-2023,02:30 - 03:00,10.1,88,0.0,0
08-12-2023,03:00 - 03:30,9.9,90,0.0,0
08-12-2023,03:30 - 04:00,9.6,91,0.0,0
08-12-2023,04:00 - 04:30,9.7,92,0.0,0
08-12-2023,04:30 - 05:00,9.9,90,0.0,0
08-12-2023,05:00 - 05:30,10.4,86,0.0,0
08-12-2023,05:30 - 06:00,10.4,84,0.0,0
08-12-2023,06:00 - 06:30,10.4,82,0.0,0
08-12-2023,06:30 - 07:00,9.9,84,0.0,0
08-12-2023,07:00 - 07:30,9.6,85,0.0,4
08-12-2023,07:30 - 08:00,9.4,86,0.0,30
08-12-2023,08:00 - 08:30,9.5,85,0.0,60
08-12-2023,08:30 - 09:00,9.9,83,0.0,105
08-12-2023,09:00 - 09:30,11.2,76,0.0,216
08-12-2023,09:30 - 10:00,11.9,74,0.0,294
08-12-2023,10:00 - 10:30,12.6,71,0.0,403
